Payer,Bankruptcy month,FLAG_BAD_DEBT,# POCs,Rent,Average Receivables,Average Overdue,Payment Term Days,Payment Behavior Status,Credit Limit,Std Dev AR,Max Credit Utilization,Avg Credit Utilization,fb_rating
30427611,01-09-2019,0,1,0,0,0,14,EXCELLENT,0.01,0,0,0,0
30427619,01-07-2019,0,1,0,44297.41,305.1066667,14,AVERAGE,13200,0.050214593,0.321681061,0.287906818,4.2
30427698,01-10-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30427707,01-06-2019,0,1,0,7745.551667,388.8533333,14,AVERAGE,4900,0.404360341,1.009787755,0.425992653,0
30427712,01-11-2019,0,1,0,3978.338333,-350.4166667,14,AVERAGE,10000,0.10417944,0.204552,0.091873,0
30427743,01-10-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30427749,01-01-2019,0,1,0,2907.423333,-328.2383333,14,AVERAGE,2500,0.181937595,-0.736048,-0.983761,0
30427758,01-03-2019,0,1,0,589.875,-589.875,14,EXCELLENT,2500,0.70785,0,-0.353925,0
30427760,01-11-2019,0,1,0,0,0,14,EXCELLENT,7500,0,0,0,0
30427797,01-03-2019,0,1,0,9354.963333,0,14,EXCELLENT,2500,0,0,0,0
30427801,01-06-2019,0,1,0,3251.54,-157.24,14,EXCELLENT,5600,0,0,0,4.5
30427841,01-05-2019,0,2,0,0,0,14,EXCELLENT,2500,0,0,0,0
30427880,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30427884,01-07-2019,0,1,0,17240.08833,2299.481667,14,AVERAGE,26000,0.153336879,0.409694231,0.20416375,4.5
30427948,01-03-2019,0,1,0,67.76,-67.76,14,EXCELLENT,2500,0.081312,0,-0.040656,0
30428030,01-11-2019,0,1,0,0,0,14,EXCELLENT,7500,0,0,0,0
30428171,01-08-2019,0,3,0,660.18,0,28,EXCELLENT,4000,0,0,0,0
30428174,01-09-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30428245,01-01-2019,0,1,0,595.0783333,0,14,EXCELLENT,2500,0.039668582,0.111868,0.077514,0
30428388,01-07-2019,0,1,0,48.4,-22.88,14,EXCELLENT,2500,0,-0.009152,-0.009152,0
30428446,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30428457,01-05-2019,0,1,0,5893.931667,0,14,EXCELLENT,3400,0.072827126,0.767014706,0.678560294,4.5
30428474,01-09-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30428506,01-11-2019,0,1,10112.4,29215.20667,-146.2583333,14,EXCELLENT,52200,0.049499926,0.241434866,0.194447414,4.8
30428526,01-10-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,4.9
30428609,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30428746,01-05-2019,0,1,0,40.41333333,-80.82666667,14,EXCELLENT,2500,0,0,0,0
30428824,01-10-2019,0,1,0,2350.113333,0,14,EXCELLENT,10600,0.033157491,0.145315094,0.111004953,0
30428866,01-10-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30428889,01-05-2019,0,1,0,78.25,-313,14,EXCELLENT,2500,0,0,0,0
30428896,01-11-2019,0,1,0,0,0,14,EXCELLENT,7500,0,0,0,0
30428956,01-03-2019,0,1,0,1245.811667,119.9116667,14,GOOD,2500,0.002108483,0.29144,0.289614,0
30428964,01-09-2019,0,1,0,100.8333333,-209.81,14,EXCELLENT,3000,0,-0.069936667,-0.069936667,0
30429017,01-03-2019,0,1,0,2009.16,-1771.19,14,EXCELLENT,2500,0.1819247,-0.2957,-0.494184,0
30429038,01-06-2019,0,1,0,8853.15,0,14,EXCELLENT,8300,0.129572069,0.576325301,0.471459277,0
30429051,01-07-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,4.6
30429065,01-02-2019,0,1,0,935.6616667,787.66,14,STRUCTURAL OFFENDER,2500,0.207203663,0.304704,0.128468,0
30429113,01-05-2019,0,1,0,5103.403333,0,14,EXCELLENT,3300,0.501012395,1.539806061,0.863759848,4.6
30429143,01-12-2019,0,1,0,372.3916667,0,14,EXCELLENT,7600,0,0,0,0
30429217,01-01-2019,0,1,0,34418.86667,0,14,GOOD,38600,0.190570688,0.497581347,0.242400583,0
30429219,01-12-2019,0,1,0,0,0,14,EXCELLENT,0.01,0,0,0,0
30429230,01-07-2019,0,1,0,2696.875,1370.89,14,STRUCTURAL OFFENDER,0.01,0,347116,230665.25,0
30429268,01-05-2019,0,1,0,1542.155,-33.33333333,14,EXCELLENT,2500,0.083766204,0.398588,0.312423,0
30429314,01-10-2019,0,1,0,155.895,436.825,14,STRUCTURAL OFFENDER,25000,0,0,0,0
30429325,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30429339,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,4.8
30429341,01-04-2019,0,1,0,1344.328333,0,21,EXCELLENT,3000,0.075302058,0.38728,0.302478,4.5
30429346,01-04-2019,0,1,0,3062.636667,0,14,EXCELLENT,3200,0.221397785,0.532309375,0.3005875,4.9
30429374,01-09-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30429401,01-09-2019,0,1,0,0,-676.23,14,EXCELLENT,2500,0,-0.270492,-0.270492,0
30429404,01-11-2019,0,1,0,522.095,0,14,EXCELLENT,8000,0,0,0,4.9
30429411,01-05-2019,0,1,0,198.3383333,0,14,EXCELLENT,2500,0.070028,0.140056,0.035014,0
30429471,01-07-2019,0,1,0,20350.19333,1680.556667,14,GOOD,3300,0,0,0,0
30429485,01-07-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30429488,01-11-2019,0,1,0,933.2766667,331.6216667,14,AVERAGE,5500,0.120829332,0.257332727,0.180360455,0
30429489,01-10-2019,0,1,0,3137.906667,-178.6266667,14,AVERAGE,5100,0.274045532,0.466362745,0.229032353,0
30429492,01-12-2019,0,1,0,465.71,156.07,14,AVERAGE,2500,0.067392925,0.272192,0.2306216,4.9
30429574,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30429613,01-08-2019,0,1,0,1483.621667,0,14,EXCELLENT,2500,0,0,0,0
30429632,01-05-2019,0,1,0,7194.741667,0,14,EXCELLENT,7800,0.3483438,1.077837179,0.584842308,3
30429651,01-04-2019,0,1,0,387.045,0,14,EXCELLENT,15400,0,0,0,0
30429726,01-04-2019,0,1,0,11770.08667,-250,14,EXCELLENT,2500,0.890719022,1.823828,0.5357104,4.4
30429770,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30429772,01-09-2019,0,1,0,0,0,14,EXCELLENT,0.01,0,0,0,0
30429794,01-09-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30429802,01-05-2019,0,1,0,210.54,-421.08,14,EXCELLENT,2500,0,0,0,0
30429808,01-11-2019,0,1,0,0,0,14,EXCELLENT,8000,0,0,0,0
30429875,01-06-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30429909,01-10-2019,0,1,0,0,0,14,STRUCTURAL OFFENDER,3500,0,0,0,5
30429924,01-08-2019,0,1,0,1071.398333,0,14,EXCELLENT,2500,0,0,0,3.9
30429950,01-05-2019,0,1,0,502.425,-1004.85,14,EXCELLENT,2500,0,0,0,0
30430016,01-05-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30430031,01-07-2019,0,1,11349.78,38831.155,-19.375,14,EXCELLENT,80000,0.057559403,0.242173625,0.185133906,4.4
30430077,01-05-2019,0,1,0,2631.075,238.9516667,14,AVERAGE,2500,0.06300297,0.70442,0.653513,0
30430147,01-10-2019,0,1,3645.54,5723.913333,-168.4766667,14,AVERAGE,6000,0.230726557,0.70745,0.495627083,0
30430155,01-10-2019,1,1,0,275,7225,14,STRUCTURAL OFFENDER,0.01,0,750000,701250,4.8
30430441,01-01-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,4.8
30430460,01-01-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30430468,01-12-2019,0,1,0,941.1116667,0,14,EXCELLENT,2500,0,0,0,4.1
30430470,01-10-2019,0,1,6106.32,9644.77,3161.28,14,STRUCTURAL OFFENDER,0.01,0,252432,113919.5,4.9
30430682,01-12-2019,0,1,6095.96,5507.653333,-68.305,14,AVERAGE,0.01,0,340547,280547,4.9
30430730,01-04-2019,0,1,0,1449.153333,0,14,EXCELLENT,5100,0.153245004,0.373266667,0.237007843,0
30430862,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,4.4
30430870,01-07-2019,0,1,0,165.78,415.47,14,STRUCTURAL OFFENDER,2500,0,0,0,0
30430926,01-03-2019,0,1,3951.38,4257.655,0,14,EXCELLENT,4500,0.237199721,0.609673333,0.27041,4.1
30430929,01-06-2019,0,1,0,15.90333333,69.68833333,14,EXCELLENT,15000,0,0,0,4.4
30430931,01-07-2019,0,1,0,12004.345,-2533.97,14,GOOD,6000,0.457469259,0.68236,0.28618,0
30430945,01-10-2019,0,1,0,0,0,14,EXCELLENT,5000,0,0,0,0
30430952,01-09-2019,0,1,0,108.9,0,14,EXCELLENT,2500,0,0,0,0
30430970,01-12-2019,0,1,0,4674.426667,0,28,EXCELLENT,11900,0.105461483,0.401341176,0.302535966,4.7
30430986,01-10-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30430989,01-11-2019,0,1,0,0,0,14,EXCELLENT,8000,0,0,0,0
30430992,01-08-2019,0,1,0,6683.145,-642.7066667,14,EXCELLENT,9200,0.061429702,0.012796739,-0.026300815,0
30431000,01-08-2019,0,1,0,856.8883333,-0.373333333,14,EXCELLENT,2500,0.096954965,0.207348,0.144088,4.8
30431003,01-11-2019,0,1,0,742.3283333,115.8333333,14,AVERAGE,3600,0.096968056,0.193936111,0.048484028,0
30431043,01-02-2019,0,1,0,12417.34667,6515.043333,14,STRUCTURAL OFFENDER,25000,0.08408094,0.6345672,0.5311376,0
30431057,01-10-2019,0,1,0,2234.03,0,14,EXCELLENT,10600,0.074005594,0.160965094,0.051005425,4.9
30431125,01-03-2019,0,1,20699.7,20242.65333,-201.1433333,14,EXCELLENT,5000,0.440668591,1.290678,0.70889,4
30431135,01-07-2019,0,1,0,4020.225,0,14,EXCELLENT,2500,0,0,0,4.4
30431185,01-01-2019,0,1,0,784.41,0,14,EXCELLENT,2500,0.127291878,0.220476,0.110238,0
30431197,01-08-2019,0,1,0,6080.568333,0,14,EXCELLENT,14200,0.054623914,0.360764085,0.280386268,4.4
30431198,01-06-2019,0,1,0,1469.618333,0,14,EXCELLENT,6500,0.037623048,0.084127692,0.016825538,4.8
30431231,01-06-2019,0,2,0,10743.43667,-5.47,7,EXCELLENT,2500,0.400241377,0.901912,0.3970712,2.4
30431252,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30431348,01-09-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30431494,01-04-2019,0,1,8266.62,6721.103333,0,14,EXCELLENT,2500,0.195214309,0.385564,0.1645864,4.9
30431498,01-09-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30431525,01-05-2019,0,1,6866.68,12792.775,300.1833333,14,EXCELLENT,7000,0.154954268,0.899771429,0.758974643,4.7
30431586,01-03-2019,0,1,0,260.4866667,0,14,EXCELLENT,2500,0,0,0,4.8
30431595,01-09-2019,0,1,0,0,0,14,EXCELLENT,0.01,0,0,0,4.5
30431612,01-08-2019,0,1,0,0,0,14,EXCELLENT,4100,0,0,0,4.6
30431688,01-09-2019,0,4,0,18411.47333,-6904.346667,28,EXCELLENT,2500,0,0,0,0
30431744,01-04-2019,0,2,0,21895.37333,-421.0766667,28,EXCELLENT,5800,1.115201336,4.136910345,2.514855517,0
30431815,01-05-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30431871,01-11-2019,0,1,0,0,0,14,EXCELLENT,14200,0,0,0,0
30431900,01-11-2019,0,1,0,13090.40167,0,14,EXCELLENT,33000,0.035545166,0.198214545,0.163209545,4.5
30431902,01-03-2019,0,1,0,474.4383333,-62.71,14,STRUCTURAL OFFENDER,2500,0.041516839,0.073232,0.035942,0
30431938,01-10-2019,0,1,0,406.6983333,0,14,EXCELLENT,3800,0.10209224,0.176828947,0.088414474,0
30431943,01-06-2019,0,1,0,19030.07,646.1483333,28,EXCELLENT,13200,0.858817798,3.757415152,2.931884394,0
30431981,01-03-2019,0,1,10944.68,39250.47667,-8715.478333,28,STRUCTURAL OFFENDER,2500,14.39023667,9.887352,-5.054678,4.9
30432002,01-06-2019,0,1,0,288.9666667,-288.9666667,14,EXCELLENT,2500,0,0,0,0
30432036,01-08-2019,0,2,0,3802.67,-1911.55,14,STRUCTURAL OFFENDER,2500,0.131662619,0.402044,0.285026,0
30432048,01-09-2019,0,1,0,560.7283333,0,14,EXCELLENT,4000,0.071638498,0.170975,0.045216,4
30432176,01-04-2019,0,1,5042.58,7468.446667,0,14,EXCELLENT,7300,0.225506178,0.629138356,0.356146027,0
30432187,01-07-2019,0,1,0,133.1,0,14,EXCELLENT,2500,0,0,0,4.9
30432286,01-08-2019,0,1,0,741.9316667,0,14,EXCELLENT,2500,0,0,0,0
30432295,01-05-2019,0,1,0,209.7333333,-419.4666667,14,EXCELLENT,2500,0,0,0,0
30432328,01-01-2019,0,1,0,9940.006667,0,14,EXCELLENT,6700,0.138585537,0.580679104,0.404064552,4.2
30432335,01-07-2019,0,1,0,304.5533333,0,14,EXCELLENT,2500,0.10242,0.20484,0.15363,0
30432386,01-07-2019,0,1,0,618.9166667,-230.805,14,GOOD,2500,0,0,0,0
30432394,01-08-2019,0,1,0,2389.955,-61.64833333,14,EXCELLENT,3200,0.048364915,0.10125625,0.071401563,0
30432396,01-09-2019,0,1,0,206.6266667,0,14,EXCELLENT,27000,0.020534723,0.045917037,0.009183407,0
30432398,01-06-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30432465,01-11-2019,0,1,0,0,0,14,EXCELLENT,8000,0,0,0,4.4
30432469,01-01-2019,0,2,0,10315.98,0,14,GOOD,32100,0.032767682,0.096424611,0.069592991,0
30432504,01-10-2019,0,1,0,12924.40167,0,14,EXCELLENT,18800,0.032211926,0.151173936,0.127938963,0
30432574,01-04-2019,0,1,0,6254.78,601.4916667,14,STRUCTURAL OFFENDER,3300,0.294552506,1.507072727,1.08168303,4.6
30432711,01-08-2019,0,2,0,6695.333333,0,14,EXCELLENT,2500,0,0,0,4.75
30432714,01-05-2019,0,1,0,5214.126667,-4863.196667,14,EXCELLENT,5000,0.200832557,0.574944,0.3494635,4.6
30432777,01-03-2019,0,1,6261.42,12221.8,20.64166667,14,GOOD,7900,0.114187004,0.252160759,0.152449684,0
30432999,01-11-2019,0,1,0,3629.796667,367.0333333,21,GOOD,5600,0.135266634,0.596780357,0.516965625,4.9
30433006,01-05-2019,0,1,0,5691.818333,0,14,EXCELLENT,8800,0.203603785,0.396023864,0.223388636,0
30433021,01-08-2019,0,1,0,1658.733333,0,14,EXCELLENT,2500,0.175569365,0.470972,0.230995,4.3
30433065,01-06-2019,0,1,0,6610.106667,0,14,EXCELLENT,4400,0.235583013,0.867813636,0.576903636,0
30433072,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30433122,01-06-2019,0,1,13108.34,32162.195,-2423.48,14,AVERAGE,0.01,0,424687,-55684.8,0
30433123,01-09-2019,0,1,0,0,-195.54,14,EXCELLENT,0.01,0,-19554,-19554,4.7
30433135,01-05-2019,0,1,0,1186.9,440.1816667,14,AVERAGE,2500,0.023049503,0.112444,0.093737,4.7
30433199,01-08-2019,0,1,0,2389.75,0,14,EXCELLENT,2500,0,0,0,0
30433209,01-11-2019,0,1,0,0,0,14,EXCELLENT,8000,0,0,0,4.8
30433214,01-09-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,4
30433218,01-05-2019,0,1,0,1676.766667,51.70333333,14,AVERAGE,2500,0.110192441,0.409024,0.297762,5
30433222,01-07-2019,0,1,4911.2,5335.23,-1302.193333,14,STRUCTURAL OFFENDER,2700,0.148926625,1.039407407,0.889930556,0
30433225,01-01-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30433229,01-09-2019,0,1,0,0,0,14,EXCELLENT,0.01,0,0,0,0
30433237,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30433239,01-12-2019,0,1,0,4177.615,-94.66666667,14,EXCELLENT,4500,0,0,0,0
30433240,01-03-2019,0,1,9680.92,11005.945,-3515.725,28,STRUCTURAL OFFENDER,2500,4.84565536,1.56768,-2.799568,0
30433262,01-10-2019,0,1,0,0,0,14,EXCELLENT,4500,0,0,0,4.9
30433279,01-11-2019,0,1,8255.16,14911.65,-596.07,14,AVERAGE,25000,0.014563598,0.2333508,0.2229536,0
30433302,01-05-2019,1,1,0,3213.626667,51.84166667,14,EXCELLENT,2700,0.663827194,1.51617037,0.526605556,4.6
30433310,01-04-2019,0,1,0,11262.85167,0,14,EXCELLENT,18000,0.166936331,0.521708889,0.315628667,4.3
30433349,01-09-2019,0,1,8377.78,16702.69,-837.05,14,GOOD,20000,0.133442918,0.34097,0.1766036,4.8
30433355,01-03-2019,0,1,10476.98,17195.28333,-615.0033333,14,GOOD,8400,0.188574242,0.482765476,0.217728571,4
30433400,01-01-2019,0,1,13330.12,21457.99667,0,21,EXCELLENT,15000,0,0,0,0
30433402,01-11-2019,0,1,0,0,0,14,EXCELLENT,8000,0,0,0,0
30433404,01-07-2019,0,1,0,4129.216667,122.855,28,EXCELLENT,3400,0.40693441,1.423911765,0.9286,0
30433465,01-09-2019,0,1,7744.44,5495.416667,210.1283333,14,STRUCTURAL OFFENDER,3500,0.622172194,1.737008571,0.631083429,0
30433544,01-03-2019,0,1,0,1504.265,0,14,EXCELLENT,3000,0.143250472,0.621636667,0.4801025,4.8
30433601,01-12-2019,0,1,0,3416.77,-536.5266667,14,EXCELLENT,4300,0.251234305,0.551930233,0.142657674,0
30433628,01-11-2019,0,1,0,830.0816667,-4150.408333,14,EXCELLENT,8000,0.359435905,0,-0.311280625,0
30433649,01-09-2019,0,1,0,1145.976667,-23.66666667,14,AVERAGE,2500,0.104376501,0.374052,0.2656968,0
30433655,01-07-2019,0,1,0,1236.861667,0,14,EXCELLENT,2500,0.442055039,0.908372,0.357673,0
30433656,01-01-2019,0,1,0,5762.223333,-34.14333333,14,EXCELLENT,4500,0.147586911,0.912804444,0.758948333,4.5
30433664,01-09-2019,0,1,0,3604.6,0,14,EXCELLENT,10100,0.082703474,0.283020792,0.193585743,0
30433696,01-06-2019,0,1,0,17488.315,-206.7133333,14,GOOD,2500,0.098829604,0.614872,0.455912,0
30433701,01-08-2019,0,1,0,11249.12833,0,14,EXCELLENT,24100,0.036744175,0.193677178,0.149841909,4.4
30433711,01-07-2019,0,1,0,5434.256667,-7.043333333,14,EXCELLENT,6500,0.2688216,0.662604615,0.327260385,0
30433724,01-01-2019,0,1,0,787.415,11.98666667,14,GOOD,2500,0.20220423,0.361028,0.185914,0
30433726,01-09-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30433731,01-05-2019,0,1,0,3068.471667,0,14,EXCELLENT,7600,0,0,0,0
30433749,01-11-2019,0,1,0,15024.305,284.24,14,STRUCTURAL OFFENDER,13000,0.530721056,1.188828462,0.393933269,0
30433773,01-05-2019,0,1,0,4007.9,-69.62333333,14,AVERAGE,3400,0.178515302,0.892141176,0.635375,4.9
30433776,01-01-2019,0,1,0,13593.15333,-1733.565,14,EXCELLENT,18800,0.086387349,0.418790957,0.327055851,4.6
30433777,01-06-2019,0,1,0,81.675,-81.675,14,EXCELLENT,2500,0,0,0,0
30433787,01-10-2019,0,1,6884.14,9485.483333,3665.191667,14,STRUCTURAL OFFENDER,0.01,0,688414,602362.25,4.5
30433795,01-09-2019,0,3,0,8980.36,8775.56,28,AVERAGE,14000,0.007818252,0.091913571,0.077927857,0
30433803,01-02-2019,0,1,0,843.265,746.0066667,28,AVERAGE,2500,0.037532,1.157752,1.101454,0
30433811,01-09-2019,0,1,8991.64,20487.01,-202.48,14,EXCELLENT,52600,0.052242061,0.127047148,0.070629734,5
30433812,01-09-2019,0,1,0,146.1583333,0,14,EXCELLENT,3000,0,0,0,0
30433823,01-03-2019,0,2,0,1669.673333,2026.993333,28,AVERAGE,2500,0.105779807,0.672392,0.580784,0
30433825,01-05-2019,0,1,0,5896.078333,6232.42,28,AVERAGE,5200,0.684116346,1.790975,1.448916827,0
30433826,01-03-2019,0,1,0,3482.805,2679.238333,28,AVERAGE,2500,0.055630246,0.449432,0.367129,0
30433829,01-09-2019,0,1,0,983.655,965.4933333,28,AVERAGE,3500,0,0.111951429,0.111951429,0
30433847,01-05-2019,0,3,0,5198.855,7162.165,28,AVERAGE,2500,0.17401,1.223152,1.136147,0
30433851,01-08-2019,0,1,0,12088.30167,15686.18667,28,STRUCTURAL OFFENDER,30000,0,0,0,0
30433853,01-05-2019,0,1,0,1776.88,1847.261667,28,AVERAGE,2500,0.306896,1.681732,1.528284,0
30433858,01-05-2019,0,1,0,1248.916667,1200.365,28,AVERAGE,2500,0.293754,1.014572,0.867695,0
30433859,01-04-2019,0,1,0,1138.541667,1865.636667,28,STRUCTURAL OFFENDER,2500,0.244211961,0.579604,0.3120832,0
30433863,01-09-2019,0,3,0,7012.035,4377.5,28,AVERAGE,7000,0,0.206934286,0.206934286,0
30433865,01-06-2019,0,2,0,5204.316667,3284.666667,28,STRUCTURAL OFFENDER,2500,0.388590946,1.95726,1.5497376,0
30433866,01-09-2019,0,1,0,1512.158333,512.9516667,28,AVERAGE,3200,0,0.25048125,0.25048125,0
30433870,01-11-2019,0,1,0,0,0,14,EXCELLENT,8000,0,0,0,4.9
30433877,01-11-2019,0,1,0,2101.31,590.8483333,14,STRUCTURAL OFFENDER,3900,0.199305015,0.591782051,0.326830769,0
30433879,01-10-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,4.9
30433883,01-07-2019,0,1,0,777.4766667,0,14,EXCELLENT,2500,0,0,0,4.7
30433905,01-04-2019,0,1,0,73.51333333,53.44666667,14,AVERAGE,2500,0,0,0,0
30433917,01-09-2019,0,1,0,5729.198333,0,14,EXCELLENT,115889,0,0,0,0
30433933,01-06-2019,0,1,0,1376.671667,668.555,28,STRUCTURAL OFFENDER,2500,0.326627657,1.082752,0.8624712,0
30433985,01-11-2019,0,1,0,1653.806667,0,14,EXCELLENT,2800,0.407548475,0.832217857,0.610010714,0
30434002,01-10-2019,0,1,0,1036.191667,0,14,EXCELLENT,3000,0.128948793,0.292623333,0.188350833,0
30434020,01-09-2019,0,1,0,15749.14333,-304.155,14,EXCELLENT,20000,0.2656856,0.5463375,0.2189383,4.6
30434026,01-11-2019,0,1,0,9765.111667,-237.675,14,GOOD,14400,0.123645163,0.361271528,0.23233559,4.5
30434030,01-08-2019,0,1,0,266.0983333,0,14,EXCELLENT,3100,0,0,0,0
30434041,01-01-2019,0,1,0,357.0583333,0,14,AVERAGE,2500,0.025692,0.051384,0.012846,0
30434058,01-01-2019,0,3,0,12720.68,13440.685,28,GOOD,2500,0,5.113544,5.113544,0
30434076,01-11-2019,0,1,0,16861.435,-365,21,EXCELLENT,72100,0.019463189,0.20589362,0.188477184,4.7
30434192,01-06-2019,0,1,0,510.8783333,337.2033333,28,STRUCTURAL OFFENDER,2500,0.111214754,0.515628,0.3993328,0
30434193,01-09-2019,0,1,0,2048.36,1615.081667,28,AVERAGE,6000,0,0.021871667,0.021871667,0
30434198,01-09-2019,0,1,0,686.4133333,310.3366667,28,AVERAGE,2500,0,0,0,0
30434220,01-03-2019,0,1,0,9989.775,4681.623333,28,AVERAGE,2500,3.33715348,7.325548,5.642147,0
30434270,01-01-2019,0,3,0,12671.645,11032.125,28,AVERAGE,2500,0.046686,4.455628,4.432285,0
30434294,01-01-2019,0,1,0,1539.286667,1822.998333,28,STRUCTURAL OFFENDER,2500,0,1.670892,1.670892,0
30434298,01-03-2019,0,1,0,0,0,28,STRUCTURAL OFFENDER,2500,0,0,0,0
30434303,01-09-2019,0,1,0,401.0283333,274.6766667,28,AVERAGE,2500,0,0.32544,0.32544,0
30434304,01-02-2019,0,1,0,301.4066667,321.4483333,28,STRUCTURAL OFFENDER,2500,0.055062,0.232892,0.150299,0
30434306,01-06-2019,0,1,0,1587.8,1097.47,28,AVERAGE,3900,0.419787468,1.825307692,1.548650256,0
30434313,01-09-2019,0,1,0,5749.463333,1740.87,28,AVERAGE,5500,0.003248397,0.752823636,0.751370909,0
30434367,01-12-2019,0,1,10641.08,11932.86667,0,14,EXCELLENT,5700,0.062300815,0.299754386,0.236201404,0
30435199,01-06-2019,0,1,0,7343.77,-1762.026667,14,EXCELLENT,3000,0.372109901,1.095713333,0.68769,0
30435204,01-10-2019,0,1,0,0,0,14,EXCELLENT,37400,0,0,0,4.7
30436327,01-11-2019,0,1,0,0,0,14,EXCELLENT,8000,0,0,0,0
30436330,01-06-2019,0,1,0,2841.673333,-2841.673333,14,EXCELLENT,2500,0,0,0,4.8
30436331,01-04-2019,0,1,0,3155.148333,0,14,EXCELLENT,3000,0.045590559,0.41483,0.371489333,4.5
30436336,01-05-2019,0,1,0,1343.161667,-2776.766667,14,EXCELLENT,2500,0,-0.254812,-0.254812,0
30436366,01-08-2019,0,1,0,4999.795,4920.99,14,GOOD,18000,0.259167661,0.425904444,0.1915525,4.8
30436374,01-05-2019,0,1,0,623.9066667,-1247.813333,14,EXCELLENT,2500,0,0,0,0
30436382,01-10-2019,0,1,0,9676.028333,101.6616667,28,EXCELLENT,11300,0.077063278,0.329224779,0.279770354,0
30436388,01-02-2019,0,1,6494.12,9422.505,4580.228333,14,STRUCTURAL OFFENDER,0,0,0,0,4.6
30436389,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,4.7
30436404,01-08-2019,0,1,0,447,-708.3333333,28,EXCELLENT,7300,0,-0.116438356,-0.116438356,4.1
30436405,01-10-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30436408,01-01-2019,0,1,0,1677.395,0,14,AVERAGE,2500,0.071939865,0.315208,0.236118,0
30436409,01-11-2019,0,1,0,0,0,14,AVERAGE,2500,0,0,0,0
30436422,01-06-2019,0,1,0,10752.89,0,14,EXCELLENT,9000,0.218588894,0.4944,0.103850444,0
30436433,01-11-2019,0,1,7362.56,3722.618333,0,14,AVERAGE,2500,0,-1.82E-16,-1.82E-16,4.9
30436488,01-11-2019,0,1,0,0,0,14,EXCELLENT,8000,0,0,0,0
30436489,01-10-2019,0,1,5117.24,6256.29,-26.66666667,14,EXCELLENT,10500,0.036460851,0.051804762,0.012135952,4.7
30436500,01-08-2019,0,1,0,776.7016667,0,14,EXCELLENT,2500,0,0,0,0
30436501,01-10-2019,0,2,0,0,0,14,EXCELLENT,3000,0,0,0,2.25
30436510,01-06-2019,0,1,0,117.1683333,0,14,EXCELLENT,2500,0,0,0,0
30436519,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30436534,01-09-2019,0,1,0,723.7633333,0,14,EXCELLENT,4000,0,0,0,0
30436540,01-10-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,5
30436557,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,3
30436563,01-01-2019,0,1,0,2950.101667,0,14,EXCELLENT,3600,0.338371669,0.911583333,0.559246528,4.4
30436566,01-11-2019,0,2,0,0,0,14,EXCELLENT,8000,0,0,0,0
30436587,01-04-2019,0,1,26491.44,17727.60167,0,14,EXCELLENT,2900,0.090363249,0.465648276,0.355536552,4.7
