Payer,Bankruptcy month,FLAG_BAD_DEBT,# POCs,Rent,Perc Rent,Average Receivables,Average Overdue,Overdue,1 - 29 Days,30 - 59 Days,60 - 89 Days,Payment Term,Payment Term Days,Payment Behavior Status,Credit Limit,Std Dev AR,Max Credit Utilization,Avg Credit Utilization,Score Interval,Volume Variance,fb_likes,fb_rating,ta_reviews_average,w_avg_rating,FLAG_RENT_0,FLAG_RENT_1,sub_segment_Beer Bar,sub_segment_Beer bar,sub_segment_Bistro,sub_segment_Local Bar,sub_segment_Lounge Bar,sub_segment_Not applicable,sub_segment_Party Club,sub_segment_Party Pub,sub_segment_Quick Dining,sub_segment_Recreational,sub_segment_Restaurant,sub_segment_Sports Bar,sub_segment_Sports Club,poc_image_Mainstream,poc_image_Premium
30433262,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,4500.0,0.0,0.0,0.0,702.23208,0.0,439.0,4.9,3.5,4.427450980392157,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30433279,2019-11-01,0,1,8255.16,1.8063429418690855,14911.65,-596.07,0.0,0.0,0.0,0.0,014I,14,AVERAGE,25000.0,0.014563597975999999,0.2333508,0.2229536,679.15328,1.3009238287854332,0.0,0.0,0.0,4.2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30433302,2019-05-01,1,1,0.0,0.0,3213.626666666667,51.84166666666667,813.1,813.1,0.0,0.0,014I,14,EXCELLENT,2700.0,0.6638271940740741,1.5161703703703704,0.5266055555555555,629.0576,1.157726368692118,2880.0,4.6,3.0,4.3044117647058835,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30433310,2019-04-01,0,1,0.0,0.0,11262.851666666667,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,18000.0,0.16693633094444446,0.5217088888888889,0.3156286666666667,666.041,3.2125886015179224,2916.0,4.3,3.5,4.222491349480968,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30433349,2019-09-01,0,1,8377.78,1.9936892589683661,16702.69,-837.0500000000002,-2464.12,-2464.12,0.0,0.0,014I,14,GOOD,20000.0,0.1334429175,0.34097,0.1766036,0.0,1.6852549961998722,8653.0,4.8,4.5,4.498913043478262,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30433355,2019-03-01,0,1,10476.98,1.6412442644095273,17195.28333333333,-615.0033333333333,0.0,0.0,0.0,0.0,014I,14,GOOD,8400.0,0.18857424178571427,0.4827654761904762,0.21772857142857144,721.68168,2.995130877200812,4490.0,4.0,4.0,4.052723311546841,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30433400,2019-01-01,0,1,13330.12,1.6097376967849253,21457.99666666667,0.0,0.0,0.0,0.0,0.0,021I,21,EXCELLENT,15000.0,0.0,0.0,0.0,614.234,17.35969392216878,1761.0,0.0,4.5,4.316,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30433402,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.0,0.0,0.0,721.68168,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30433404,2019-07-01,0,1,0.0,0.0,4129.216666666667,122.85500000000002,1080.43,1080.43,0.0,0.0,028I,28,EXCELLENT,3400.0,0.40693441,1.4239117647058823,0.9286,610.2130000000001,2.0119172401221355,0.0,0.0,0.0,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30433465,2019-09-01,0,1,7744.44,0.7095950987633279,5495.416666666667,210.12833333333333,685.57,685.57,0.0,0.0,014I,14,STRUCTURAL OFFENDER,3500.0,0.6221721942857142,1.7370085714285717,0.6310834285714285,721.68168,0.9293480005220958,0.0,0.0,0.0,4.3,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30433544,2019-03-01,0,1,0.0,0.0,1504.265,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.1432504718,0.6216366666666667,0.4801025,643.0308,1.8155396138833206,0.0,4.8,5.0,4.623376623376624,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30433601,2019-12-01,0,1,0.0,0.0,3416.77,-536.5266666666666,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,4300.0,0.25123430534883723,0.5519302325581396,0.14265767441860466,679.15328,1.1619871808705784,0.0,0.0,0.0,3.9,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30433628,2019-11-01,0,1,0.0,0.0,830.0816666666666,-4150.408333333333,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.35943590524999997,0.0,-0.311280625,0.0,2.547761899567288,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30433649,2019-09-01,0,1,0.0,0.0,1145.9766666666667,-23.66666666666667,0.0,0.0,0.0,0.0,014I,14,AVERAGE,2500.0,0.10437650136,0.374052,0.2656968,721.68168,1.0020859172398242,0.0,0.0,3.5,3.7103448275862063,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30433655,2019-07-01,0,1,0.0,0.0,1236.8616666666667,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.4420550392,0.908372,0.357673,625.6216,1.6207125688080921,0.0,0.0,3.5,3.918367346938776,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30433656,2019-01-01,0,1,0.0,0.0,5762.223333333332,-34.14333333333334,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,4500.0,0.14758691093333334,0.9128044444444444,0.7589483333333333,626.41328,5.587996389891697,0.0,4.5,0.0,4.477152317880795,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30433664,2019-09-01,0,1,0.0,0.0,3604.6,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,10100.0,0.08270347350495047,0.28302079207920794,0.19358574257425745,610.2130000000001,1.3905961009479426,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30433696,2019-06-01,0,1,0.0,0.0,17488.315,-206.7133333333333,-350.13,0.0,0.0,0.0,014I,14,GOOD,2500.0,0.098829604,0.614872,0.455912,721.68168,1.7434089621932756,0.0,0.0,4.0,4.064592933947773,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30433701,2019-08-01,0,1,0.0,0.0,11249.128333333332,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,24100.0,0.03674417464730289,0.1936771784232365,0.14984190871369296,708.6516799999998,1.7123995471296007,1148.0,4.4,0.0,4.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30433711,2019-07-01,0,1,0.0,0.0,5434.256666666667,-7.043333333333332,-42.26,-42.26,0.0,0.0,014I,14,EXCELLENT,6500.0,0.26882160015384626,0.6626046153846155,0.32726038461538465,614.234,1.7209155155471887,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30433724,2019-01-01,0,1,0.0,0.0,787.4149999999997,11.986666666666665,27.0,27.0,0.0,0.0,014I,14,GOOD,2500.0,0.20220423008000002,0.361028,0.185914,679.15328,5.005452946350044,0.0,0.0,5.0,4.523809523809524,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30433726,2019-09-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,0.0,0.6201907956808891,0.0,0.0,0.0,4.3,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30433731,2019-05-01,0,1,0.0,0.0,3068.4716666666664,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,7600.0,0.0,0.0,0.0,679.15328,3.137616344146742,0.0,0.0,0.0,4.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30433749,2019-11-01,0,1,0.0,0.0,15024.304999999997,284.24,0.0,0.0,0.0,0.0,014I,14,STRUCTURAL OFFENDER,13000.0,0.530721055846154,1.1888284615384617,0.3939332692307692,679.15328,1.1579891654907444,0.0,0.0,3.5,4.29,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30433773,2019-05-01,0,1,0.0,0.0,4007.9,-69.62333333333332,0.0,0.0,0.0,0.0,014I,14,AVERAGE,3400.0,0.1785153015882353,0.8921411764705883,0.635375,721.68168,2.2629825101563164,0.0,4.9,4.0,4.703717472118959,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30433776,2019-01-01,0,1,0.0,0.0,13593.153333333335,-1733.5649999999996,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,18800.0,0.08638734925531914,0.41879095744680855,0.3270558510638298,640.0844,7.474319099884618,9443.0,4.6,4.0,4.444987775061125,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30433777,2019-06-01,0,1,0.0,0.0,81.675,-81.675,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,1.7298429319371726,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30433787,2019-10-01,0,1,6884.14,1.3778748446913245,9485.483333333334,3665.191666666667,-2103.34,-2103.34,0.0,0.0,014I,14,STRUCTURAL OFFENDER,0.01,0.0,688414.0,602362.25,571.9384,0.20896163200257253,6500.0,4.5,0.0,4.450359712230216,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30433795,2019-09-01,0,3,0.0,0.0,8980.359999999999,8775.559999999998,3126.12,4040.5199999999995,-914.4000000000001,0.0,028I,28,AVERAGE,14000.0,0.007818251964285714,0.09191357142857144,0.07792785714285715,670.062,1.7090795455866798,0.0,0.0,0.0,4.066666666666666,3.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0
30433803,2019-02-01,0,1,0.0,0.0,843.265,746.0066666666668,2706.72,2706.72,0.0,0.0,028I,28,AVERAGE,2500.0,0.037532,1.157752,1.1014540000000002,697.1844,17.983975910093026,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30433811,2019-09-01,0,1,8991.64,2.2784508721434578,20487.01,-202.48,-327.1,-327.1,0.0,0.0,014I,14,EXCELLENT,52600.0,0.05224206146387832,0.1270471482889734,0.07062973384030419,708.6516799999998,1.354578973570644,1056.0,5.0,4.5,4.3896341463414625,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30433812,2019-09-01,0,1,0.0,0.0,146.15833333333333,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,721.68168,1.20066889632107,0.0,0.0,4.5,4.553947368421053,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30433823,2019-03-01,0,2,0.0,0.0,1669.6733333333334,2026.993333333333,0.0,0.0,0.0,0.0,028I,28,AVERAGE,2500.0,0.10577980691999997,0.672392,0.580784,697.1844,2.8802346791026534,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
30433825,2019-05-01,0,1,0.0,0.0,5896.078333333333,6232.419999999999,2198.26,2198.26,0.0,0.0,028I,28,AVERAGE,5200.0,0.6841163461538462,1.790975,1.4489168269230768,670.062,2.0386143324045305,0.0,0.0,0.0,4.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30433826,2019-03-01,0,1,0.0,0.0,3482.805,2679.2383333333332,0.0,0.0,0.0,0.0,028I,28,AVERAGE,2500.0,0.055630245999999994,0.449432,0.367129,640.4426,2.7668177527573907,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30433829,2019-09-01,0,1,0.0,0.0,983.655,965.4933333333332,391.83,391.83,0.0,0.0,028I,28,AVERAGE,3500.0,0.0,0.11195142857142856,0.11195142857142856,635.42228,1.619900520018068,0.0,0.0,0.0,4.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30433847,2019-05-01,0,3,0.0,0.0,5198.855,7162.165000000003,6563.49,6563.49,0.0,0.0,028I,28,AVERAGE,2500.0,0.17401,1.223152,1.136147,697.1844,2.264041530899652,0.0,0.0,0.0,2.6,3.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
30433851,2019-08-01,0,1,0.0,0.0,12088.301666666664,15686.186666666665,0.0,0.0,0.0,0.0,028I,28,STRUCTURAL OFFENDER,30000.0,0.0,0.0,0.0,666.041,3.487677236944367,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30433853,2019-05-01,0,1,0.0,0.0,1776.88,1847.2616666666665,2669.85,2669.85,0.0,0.0,028I,28,AVERAGE,2500.0,0.306896,1.681732,1.528284,666.041,2.000101644738932,0.0,0.0,0.0,3.9,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30433858,2019-05-01,0,1,0.0,0.0,1248.9166666666667,1200.365,1067.66,1067.66,0.0,0.0,028I,28,AVERAGE,2500.0,0.293754,1.014572,0.8676950000000001,673.7138,1.8903896392640773,0.0,0.0,0.0,3.7,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30433859,2019-04-01,0,1,0.0,0.0,1138.5416666666667,1865.6366666666665,334.34,334.34,0.0,0.0,028I,28,STRUCTURAL OFFENDER,2500.0,0.24421196128000003,0.579604,0.3120832000000001,585.3266,2.551391457240731,0.0,0.0,0.0,3.8,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30433863,2019-09-01,0,3,0.0,0.0,7012.035000000002,4377.500000000001,4345.62,5935.62,-1590.0,0.0,028I,28,AVERAGE,7000.0,0.0,0.2069342857142857,0.2069342857142857,671.586,4.27747324886759,0.0,0.0,0.0,2.6666666666666665,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
30433865,2019-06-01,0,2,0.0,0.0,5204.316666666667,3284.666666666666,4512.96,4512.96,0.0,0.0,028I,28,STRUCTURAL OFFENDER,2500.0,0.38859094604,1.95726,1.5497376,693.12648,1.8536392249756253,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30433866,2019-09-01,0,1,0.0,0.0,1512.1583333333335,512.9516666666667,801.54,1407.24,-605.7,0.0,028I,28,AVERAGE,3200.0,0.0,0.25048125,0.25048125,639.44328,1.9570491442811593,0.0,0.0,0.0,4.1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30433870,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.0,0.0,0.0,708.6516799999998,0.8336713995943206,469.0,4.9,4.5,4.6730769230769225,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30433877,2019-11-01,0,1,0.0,0.0,2101.31,590.8483333333334,1270.04,1270.04,0.0,0.0,014I,14,STRUCTURAL OFFENDER,3900.0,0.1993050152307692,0.5917820512820512,0.3268307692307693,721.68168,1.0016085119017628,275.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30433879,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,721.68168,0.9985524491275285,0.0,4.9,0.0,4.6633802816901415,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30433883,2019-07-01,0,1,0.0,0.0,777.4766666666666,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,627.8256,1.4301941410881782,1413.0,4.7,0.0,4.517777777777779,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30433905,2019-04-01,0,1,0.0,0.0,73.51333333333334,53.44666666666666,0.0,0.0,0.0,0.0,014I,14,AVERAGE,2500.0,0.0,0.0,0.0,708.6516799999998,2.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30433917,2019-09-01,0,1,0.0,0.0,5729.198333333334,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,115889.0,0.0,0.0,0.0,708.6516799999998,1.2151240362249536,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30433933,2019-06-01,0,1,0.0,0.0,1376.6716666666669,668.555,887.07,887.07,0.0,0.0,028I,28,STRUCTURAL OFFENDER,2500.0,0.32662765724,1.082752,0.8624712,666.041,1.4990924659290175,0.0,0.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30433985,2019-11-01,0,1,0.0,0.0,1653.8066666666666,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2800.0,0.4075484746428571,0.8322178571428571,0.6100107142857143,708.6516799999998,1.0809413981554348,0.0,0.0,0.0,4.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30434002,2019-10-01,0,1,0.0,0.0,1036.1916666666666,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.12894879313333332,0.2926233333333333,0.18835083333333333,721.68168,1.2358978503313398,0.0,0.0,4.0,3.8431192660550457,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30434020,2019-09-01,0,1,0.0,0.0,15749.143333333332,-304.1550000000001,-744.5,-744.5,0.0,0.0,014I,14,EXCELLENT,20000.0,0.2656856004,0.5463375,0.2189383,721.68168,1.4194446912424423,1060.0,4.6,4.0,4.304568527918781,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30434026,2019-11-01,0,1,0.0,0.0,9765.111666666666,-237.67500000000004,-258.9,-258.9,0.0,0.0,014I,14,GOOD,14400.0,0.12364516333333335,0.3612715277777778,0.23233559027777775,689.20208,0.9806993387585601,1165.0,4.5,4.0,4.298561151079137,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30434030,2019-08-01,0,1,0.0,0.0,266.0983333333333,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3100.0,0.0,0.0,0.0,721.68168,2.7112790372236217,0.0,0.0,0.0,5.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30434041,2019-01-01,0,1,0.0,0.0,357.0583333333333,0.0,0.0,0.0,0.0,0.0,014I,14,AVERAGE,2500.0,0.025692000000000003,0.051384000000000006,0.012846000000000002,721.68168,10.083333333333336,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30434058,2019-01-01,0,3,0.0,0.0,12720.68,13440.685000000001,38351.58,22649.46,15702.119999999999,0.0,028I,28,GOOD,2500.0,0.0,5.113544,5.113544,693.1634,9.323194943213336,0.0,0.0,1.6666666666666667,2.578974358974359,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1
30434076,2019-11-01,0,1,0.0,0.0,16861.435,-365.0,0.0,0.0,0.0,0.0,021I,21,EXCELLENT,72100.0,0.01946318916782247,0.20589361997226074,0.1884771844660194,660.1292,1.567253422237523,1011.0,4.7,0.0,4.3728395061728405,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30434192,2019-06-01,0,1,0.0,0.0,510.8783333333333,337.2033333333333,534.92,534.92,0.0,0.0,028I,28,STRUCTURAL OFFENDER,2500.0,0.1112147538,0.515628,0.3993328,673.7138,0.0,0.0,0.0,0.0,4.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30434193,2019-09-01,0,1,0.0,0.0,2048.36,1615.081666666667,131.23,533.8,-402.57,0.0,028I,28,AVERAGE,6000.0,0.0,0.02187166666666666,0.02187166666666666,693.1634,1.7417901934203026,0.0,0.0,0.0,3.9,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30434198,2019-09-01,0,1,0.0,0.0,686.4133333333333,310.33666666666664,0.0,0.0,0.0,0.0,028I,28,AVERAGE,2500.0,0.0,0.0,0.0,670.062,2.9855769230769225,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30434220,2019-03-01,0,1,0.0,0.0,9989.775,4681.623333333334,0.0,0.0,0.0,0.0,028I,28,AVERAGE,2500.0,3.3371534804000005,7.325547999999999,5.6421470000000005,673.7138,6.37903350543302,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30434270,2019-01-01,0,3,0.0,0.0,12671.644999999999,11032.125,32712.42,26235.93,6476.49,0.0,028I,28,AVERAGE,2500.0,0.046686,4.455628,4.432285,639.0098,7.238568854945231,0.0,0.0,0.0,1.1666666666666667,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
30434294,2019-01-01,0,1,0.0,0.0,1539.2866666666669,1822.9983333333328,4177.23,1495.18,2517.93,0.0,028I,28,STRUCTURAL OFFENDER,2500.0,0.0,1.6708919999999998,1.6708919999999998,664.6082,5.6073797194883594,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30434298,2019-03-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,STRUCTURAL OFFENDER,2500.0,0.0,0.0,0.0,670.062,5.3197713070070485,0.0,0.0,0.0,4.3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30434303,2019-09-01,0,1,0.0,0.0,401.02833333333336,274.6766666666667,813.6,963.0,-149.4,0.0,028I,28,AVERAGE,2500.0,0.0,0.32544,0.32544,673.7138,1.2993978750950452,0.0,0.0,0.0,3.7,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30434304,2019-02-01,0,1,0.0,0.0,301.4066666666667,321.4483333333333,306.92,306.92,0.0,0.0,028I,28,STRUCTURAL OFFENDER,2500.0,0.055062,0.232892,0.150299,640.4426,8.480267641410075,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30434306,2019-06-01,0,1,0.0,0.0,1587.8,1097.47,3423.77,3423.77,0.0,0.0,028I,28,AVERAGE,3900.0,0.4197874676923077,1.8253076923076923,1.5486502564102564,614.946,1.158779446451498,0.0,0.0,0.0,3.6,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30434313,2019-09-01,0,1,0.0,0.0,5749.463333333332,1740.87,4100.58,4300.58,-200.0,0.0,028I,28,AVERAGE,5500.0,0.003248396934545455,0.7528236363636364,0.7513709090909091,671.586,2.532753308034208,0.0,0.0,0.0,3.8,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30434367,2019-12-01,0,1,10641.08,1.1213961991326695,11932.866666666667,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,5700.0,0.062300815157894734,0.2997543859649123,0.2362014035087719,576.3176,0.9433262180319997,0.0,0.0,4.0,3.7621428571428575,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30435199,2019-06-01,0,1,0.0,0.0,7343.77,-1762.0266666666666,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.37210990066666666,1.095713333333333,0.6876899999999999,708.6516799999998,1.9161464083139828,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30435204,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,37400.0,0.0,0.0,0.0,654.656,0.9653832315184886,1230.0,4.7,0.0,4.3442622950819665,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30436327,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.0,0.0,0.0,640.0844,2.386811645549278,0.0,0.0,0.0,4.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30436330,2019-06-01,0,1,0.0,0.0,2841.6733333333336,-2841.6733333333336,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,717.66068,1.6386983160942354,0.0,4.8,0.0,4.446825396825396,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30436331,2019-04-01,0,1,0.0,0.0,3155.1483333333335,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.04559055856666667,0.41483000000000003,0.3714893333333333,639.1064,2.203623626416206,7054.0,4.5,4.0,4.305709624796084,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30436336,2019-05-01,0,1,0.0,0.0,1343.1616666666666,-2776.7666666666664,-637.03,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,-0.254812,-0.254812,643.0308,2.1978303450354075,0.0,0.0,4.0,4.3220338983050866,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30436366,2019-08-01,0,1,0.0,0.0,4999.795000000001,4920.990000000002,-2436.34,-2436.34,0.0,0.0,014I,14,GOOD,18000.0,0.2591676607777777,0.4259044444444444,0.1915525,679.15328,1.8321190660905218,917.0,4.8,0.0,4.77741935483871,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30436374,2019-05-01,0,1,0.0,0.0,623.9066666666666,-1247.8133333333333,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,717.66068,2.861906107455697,0.0,0.0,0.0,4.6,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30436382,2019-10-01,0,1,0.0,0.0,9676.028333333334,101.66166666666665,722.17,722.17,0.0,0.0,028I,28,EXCELLENT,11300.0,0.0770632781858407,0.32922477876106193,0.2797703539823009,721.68168,0.9500403919391975,0.0,0.0,4.0,4.521739130434782,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30436388,2019-02-01,0,1,6494.12,1.4509286862577222,9422.505,4580.2283333333335,-3247.06,-3247.06,0.0,0.0,014I,14,STRUCTURAL OFFENDER,0.0,0.0,0.0,0.0,571.9384,4.446431880799119,0.0,4.6,0.0,4.6,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30436389,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,657.0319999999999,1.783687213944006,0.0,4.7,0.0,4.660416666666666,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30436404,2019-08-01,0,1,0.0,0.0,447.0,-708.3333333333335,-850.0,0.0,0.0,0.0,028I,28,EXCELLENT,7300.0,0.0,-0.11643835616438356,-0.11643835616438356,605.5832,0.5454545454545456,1991.0,4.1,3.5,3.8809128630705394,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30436405,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,708.6516799999998,1.1676059099614295,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30436408,2019-01-01,0,1,0.0,0.0,1677.3950000000002,0.0,0.0,0.0,0.0,0.0,014I,14,AVERAGE,2500.0,0.07193986472,0.315208,0.236118,650.8324,6.767303623602108,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
